normalized_neck_length,nose_depth,neck_angle,shoulder_width,head_tilt,nose_depth,left_shoulder_depth,right_shoulder_depth
0.585566520690918,-0.7358709573745728,146.8945629947254,203,-176.94711748520757,-0.7358709573745728,-0.22843024134635925,-0.34371185302734375
0.5863934755325317,-0.702641487121582,149.69544545999094,205,-176.98721249581666,-0.702641487121582,-0.22501051425933838,-0.33486253023147583
0.5861684679985046,-0.7960585355758667,147.0786537105128,209,-177.0262689175199,-0.7960585355758667,-0.24120190739631653,-0.34404730796813965
0.5861616134643555,-0.7779206037521362,148.75147553684465,211,-177.0262689175199,-0.7779206037521362,-0.24481292068958282,-0.3440205454826355
0.5861638188362122,-0.7439554929733276,152.28149837181664,215,-177.17287542183874,-0.7439554929733276,-0.24421922862529755,-0.33361440896987915
0.586155354976654,-0.7328374981880188,152.66592414034398,215,-177.13759477388825,-0.7328374981880188,-0.2436787635087967,-0.33438020944595337
0.5863300561904907,-0.6890881061553955,152.0582791878123,209,-177.06432655357884,-0.6890881061553955,-0.22873251140117645,-0.33035343885421753
0.5863551497459412,-0.7426550984382629,150.27596869468223,211,-176.33221194446858,-0.7426550984382629,-0.238007590174675,-0.33688026666641235
0.587286651134491,-0.6907662749290466,149.4077320945023,203,-176.18592516570965,-0.6907662749290466,-0.21830341219902039,-0.3334207832813263
0.5870094299316406,-0.7096676826477051,148.36021844476448,203,-176.18592516570965,-0.7096676826477051,-0.21869997680187225,-0.3337419629096985
0.5870097875595093,-0.7345050573348999,149.77956018011955,209,-176.33221194446858,-0.7345050573348999,-0.23105807602405548,-0.33378472924232483
0.5879043936729431,-0.6873073577880859,152.12950686685954,210,-177.0262689175199,-0.6873073577880859,-0.23005624115467072,-0.3315785527229309
0.5878782868385315,-0.7666090726852417,146.13102351759383,204,-176.94711748520757,-0.7666090726852417,-0.23276910185813904,-0.3470192551612854
0.5878907442092896,-0.7460052967071533,148.4684148883111,207,-177.0262689175199,-0.7460052967071533,-0.23463761806488037,-0.34176865220069885
0.5881859660148621,-0.7313741445541382,147.6294589530254,203,-176.98721249581666,-0.7313741445541382,-0.2276620864868164,-0.34158703684806824
0.5878831148147583,-0.7311620712280273,145.95406264339834,198,-176.08175113593262,-0.7311620712280273,-0.22700290381908417,-0.352661669254303
0.5882038474082947,-0.6871189475059509,149.4077320945023,203,-176.18592516570965,-0.6871189475059509,-0.22476068139076233,-0.34140023589134216
0.5882041454315186,-0.7885745167732239,146.4889812021592,208,-177.1014232007183,-0.7885745167732239,-0.23851987719535828,-0.3456099033355713
0.5880246758460999,-0.7682041525840759,147.3039235540599,208,-176.28471089457122,-0.7682041525840759,-0.23730890452861786,-0.3449815809726715
0.5881884694099426,-0.720444917678833,149.83993916191292,208,-177.0262689175199,-0.720444917678833,-0.2356257140636444,-0.3412304222583771
0.5878816843032837,-0.7397069931030273,148.69587650440903,208,-176.28471089457122,-0.7397069931030273,-0.23853154480457306,-0.347255140542984
0.5877097845077515,-0.7329672574996948,147.49112138734685,204,-176.2359651350943,-0.7329672574996948,-0.23225703835487366,-0.3472020626068115
0.5877110958099365,-0.7017799019813538,150.19240900955026,207,-176.33221194446858,-0.7017799019813538,-0.22712723910808563,-0.33536356687545776
0.5877057313919067,-0.7047864198684692,149.32271997820357,205,-176.2359651350943,-0.7047864198684692,-0.2235119640827179,-0.33550238609313965
0.5875465273857117,-0.726065993309021,147.54141959085692,203,-176.18592516570965,-0.726065993309021,-0.2259884625673294,-0.34178733825683594
0.5896614193916321,-0.6507977843284607,158.7400584291324,222,-177.90474743537615,-0.6507977843284607,-0.23070184886455536,-0.3064994215965271
