intershoulder_distance,necklength_y,slouchangle,angle_of_rotation,normalization_factor_distance,nose_normalization_factor
0.3113587799947675,-0.15853862464427948,49.02255626802259,0.3046359639397059,0.39536841304130577,0.2993869544943259
0.31273106739237877,-0.15773794054985046,49.16403410637037,0.31568376458237074,0.39412275558476934,0.2955741066547243
0.31287612197721126,-0.15674562752246857,49.341210829679405,0.3221687941002789,0.384583942135325,0.2843433836145727
0.31242678555157866,-0.1568496823310852,49.111956542559376,0.3016248890408961,0.37898741591141666,0.2815378978997332
0.31228044953460254,-0.15781134366989136,48.906151693095715,0.27981784060446047,0.3730702494897512,0.28225185573249495
0.3109948278684137,-0.1582602709531784,48.68301329653993,0.2919622453407933,0.37356610855000916,0.2820217907565316
0.31093797938324447,-0.15814732015132904,48.67184656801894,0.2768845698800663,0.3702585972107784,0.2796735455328236
0.3173518967740207,-0.1584569811820984,48.63389067592899,0.24859074959825656,0.3662319626359847,0.27777793253290395
0.31882814228549256,-0.15786564350128174,48.843750949130445,0.25443485312664926,0.36259367696415157,0.27392464035589725
0.3188665860964176,-0.15577693283557892,49.25343864871971,0.2477134809741644,0.35790948931781214,0.2689199164607692
0.32327355763838034,-0.15635019540786743,49.30153796299458,0.24487763533482343,0.35626473458058916,0.26902181795305935
0.3233984295922794,-0.1576118767261505,48.97752220629572,0.2368947848696029,0.3532972516547812,0.27021985120815084
0.32343874614706963,-0.15515197813510895,49.40105496141962,0.1480261379589624,0.3430006173060577,0.265402413037301
0.324526943872258,-0.15520596504211426,49.424384648610584,0.12070558356118652,0.3353941912269173,0.2603877885056918
0.3265061862047231,-0.1564001441001892,49.2614069824079,0.08389125097405042,0.3322434551496566,0.2625986889973054
0.32618590784793816,-0.15937447547912598,48.5054313145413,0.09341063037779625,0.3308568144778659,0.26449731066492815
0.3260986854286914,-0.1602202206850052,48.35743021920853,0.0883914070481436,0.32834173746996614,0.2654934453511378
0.33486414391999997,-0.16066183149814606,48.12621444662124,-0.05587033156917204,0.3260618520724356,0.2673872365853605
